,SecId,LegalName,Name,IndustryName,SectorName,Ticker,ClosePrice,MarketCap,TenforeId,Universe,ExchangeId
10,0P0001MDBW,abrdn Income Credit Strategies Fund 5.25% PRF PERPETUAL USD 25 - Ser A,abrdn Income Credit Strategies Fund 5.25% PRF PERPETUAL USD 25 - Ser A,Asset Management,Financial Services,ACPPA,20.87,,126.1.ACPpA,E0EXG$XNYS,EX$$$$XNYS
11,0P00000046,Acadia Realty Trust,Acadia Realty Trust,REIT - Retail,Real Estate,AKR,13.73,1308542428.0,126.1.AKR,E0EXG$XNYS,EX$$$$XNYS
12,0P0001BI9J,Accel Entertainment Inc Class A1,Accel Entertainment Inc Class A1,Gambling,Consumer Cyclical,ACEL,9.78,837322563.0,126.1.ACEL,E0EXG$XNYS,EX$$$$XNYS
13,0P0000004C,Accenture PLC Class A,Accenture PLC Class A,Information Technology Services,Technology,ACN,292.04,183287842648.0,126.1.ACN,E0EXG$XNYS,EX$$$$XNYS
14,0P0000004K,ACCO Brands Corp,ACCO Brands Corp,Business Equipment & Supplies,Industrials,ACCO,5.06,480281912.0,126.1.ACCO,E0EXG$XNYS,EX$$$$XNYS
15,0P00000AKO,ACRES Commercial Realty Corp,ACRES Commercial Realty Corp,REIT - Mortgage,Real Estate,ACR,7.499,63681350.0,126.1.ACR,E0EXG$XNYS,EX$$$$XNYS
16,0P0001MI29,ACRES Commercial Realty Corp 7.875% PRF PERPETUAL USD 25 - Ser D,ACRES Commercial Realty Corp 7.875% PRF PERPETUAL USD 25 - Ser D,REIT - Mortgage,Real Estate,ACRpD,18.75,,126.1.ACRpD,E0EXG$XNYS,EX$$$$XNYS
17,0P000136YL,ACRES Commercial Realty Corp 8.625 % Cum Red Pfd Shs Series -C,ACRES Commercial Realty Corp 8.625 % Cum Red Pfd Shs Series -C,REIT - Mortgage,Real Estate,ACRpC,21.84,,126.1.ACRpC,E0EXG$XNYS,EX$$$$XNYS
18,0P0001N7JK,Acropolis Infrastructure Acquisition Corp Ordinary Shares - Class A,Acropolis Infrastructure Acquisition Corp Ordinary Shares - Class A,Shell Companies,Financial Services,ACRO,10.3,171245729.0,126.1.ACRO,E0EXG$XNYS,EX$$$$XNYS
19,0P0001MVU8,Acropolis Infrastructure Acquisition Corp Units (1 Ord Share Class A & 1/3 War),Acropolis Infrastructure Acquisition Corp Units (1 Ord Share Class A & 1/3 War),Shell Companies,Financial Services,ACRO.U,10.36,,126.1.ACRO/U,E0EXG$XNYS,EX$$$$XNYS
20,0P00000056,Acuity Brands Inc,Acuity Brands Inc,Electrical Equipment & Parts,Industrials,AYI,159.11,4963023718.0,126.1.AYI,E0EXG$XNYS,EX$$$$XNYS
21,0P00018WNW,Acushnet Holdings Corp,Acushnet Holdings Corp,Leisure,Consumer Cyclical,GOLF,50.32,3348421166.0,126.1.GOLF,E0EXG$XNYS,EX$$$$XNYS
22,0P0001IH50,ADC Therapeutics SA,ADC Therapeutics SA,Biotechnology,Healthcare,ADCT,0.6549,52812790.0,126.1.ADCT,E0EXG$XNYS,EX$$$$XNYS
23,0P0000SAX1,Adecoagro SA,Adecoagro SA,Farm Products,Consumer Defensive,AGRO,10.91,1170969481.0,126.1.AGRO,E0EXG$XNYS,EX$$$$XNYS
24,0P00018WAQ,Adient PLC,Adient PLC,Auto Parts,Consumer Cyclical,ADNT,34.4,3221789929.0,126.1.ADNT,E0EXG$XNYS,EX$$$$XNYS
25,0P0001CHZ2,ADT Inc,ADT Inc,Security & Protection Services,Industrials,ADT,5.84,5379954321.0,126.1.ADT,E0EXG$XNYS,EX$$$$XNYS
26,0P000001NK,Adtalem Global Education Inc,Adtalem Global Education Inc,Education & Training Services,Consumer Defensive,ATGE,43.15,1767933126.0,126.1.ATGE,E0EXG$XNYS,EX$$$$XNYS
27,0P0000005S,Advance Auto Parts Inc,Advance Auto Parts Inc,Specialty Retail,Consumer Cyclical,AAP,51.03,3034767418.0,126.1.AAP,E0EXG$XNYS,EX$$$$XNYS
28,0P00013NDM,Advanced Drainage Systems Inc,Advanced Drainage Systems Inc,Building Products & Equipment,Industrials,WMS,104.18,8198157146.0,126.1.WMS,E0EXG$XNYS,EX$$$$XNYS
29,0P00018NKN,AdvanSix Inc,AdvanSix Inc,Chemicals,Basic Materials,ASIX,28.06,763598407.0,126.1.ASIX,E0EXG$XNYS,EX$$$$XNYS
30,0P00008SMH,AECOM,AECOM,Engineering & Construction,Industrials,ACM,76.28,10582079693.0,126.1.ACM,E0EXG$XNYS,EX$$$$XNYS
31,0P0000006S,Aegon B.V ADR,Aegon Ltd ADR,Insurance - Diversified,Financial Services,AEG,4.74,9141087328.0,126.1.AEG,E0EXG$XNYS,EX$$$$XNYS
32,0P0000Z5Q3,Aenza SAA ADR,Aenza SAA ADR,Engineering & Construction,Industrials,AENZ,2.39,170094125.0,126.1.AENZ,E0EXG$XNYS,EX$$$$XNYS
33,0P00006TTB,AerCap Holdings NV,AerCap Holdings NV,Rental & Leasing Services,Industrials,AER,59.45,12722622159.0,126.1.AER,E0EXG$XNYS,EX$$$$XNYS
34,0P0001LXIV,Aeva Technologies Inc Ordinary Shares,Aeva Technologies Inc Ordinary Shares,Software - Infrastructure,Technology,AEVA,0.5477,121986969.0,126.1.AEVA,E0EXG$XNYS,EX$$$$XNYS
35,0P00000075,Affiliated Managers Group Inc,Affiliated Managers Group Inc,Asset Management,Financial Services,AMG,123.08,4313576144.0,126.1.AMG,E0EXG$XNYS,EX$$$$XNYS
36,0P0000007A,Aflac Inc,Aflac Inc,Insurance - Life,Financial Services,AFL,77.52,46051723294.0,126.1.AFL,E0EXG$XNYS,EX$$$$XNYS
37,0P0000SX39,AG Mortgage Investment Trust Inc,AG Mortgage Investment Trust Inc,REIT - Mortgage,Real Estate,MITT,4.95,100085267.0,126.1.MITT,E0EXG$XNYS,EX$$$$XNYS
38,0P0000X2ER,AG Mortgage Investment Trust Inc 8 % Cum Red Pfd Registered Shs Series -B-,AG Mortgage Investment Trust Inc 8 % Cum Red Pfd Registered Shs Series -B-,REIT - Mortgage,Real Estate,MITTpB,16.09,,126.1.MITTpB,E0EXG$XNYS,EX$$$$XNYS
39,0P0000WLXW,AG Mortgage Investment Trust Inc 8.25 % Cum Red Pfd Registered Shs Series -A-,AG Mortgage Investment Trust Inc 8.25 % Cum Red Pfd Registered Shs Series -A-,REIT - Mortgage,Real Estate,MITTpA,16.9,,126.1.MITTpA,E0EXG$XNYS,EX$$$$XNYS
40,0P0001IFPB,AG Mortgage Investment Trust Inc FXDFR PRF PERPETUAL USD 25 - Ser C,AG Mortgage Investment Trust Inc FXDFR PRF PERPETUAL USD 25 - Ser C,REIT - Mortgage,Real Estate,MITTpC,18.7,,126.1.MITTpC,E0EXG$XNYS,EX$$$$XNYS
41,0P0000001V,AGCO Corp,AGCO Corp,Farm & Heavy Construction Machinery,Industrials,AGCO,113.04,8464406261.0,126.1.AGCO,E0EXG$XNYS,EX$$$$XNYS
42,0P0000007E,Agilent Technologies Inc,Agilent Technologies Inc,Diagnostics & Research,Healthcare,A,104.31,30519778446.0,126.1.A,E0EXG$XNYS,EX$$$$XNYS
43,0P0001HQNX,Agiliti Inc Ordinary Shares,Agiliti Inc Ordinary Shares,Health Information Services,Healthcare,AGTI,5.39,727965880.0,126.1.AGTI,E0EXG$XNYS,EX$$$$XNYS
44,0P0001M326,Agilon Health Inc,Agilon Health Inc,Medical Care Facilities,Healthcare,AGL,18.37,7448706746.0,126.1.AGL,E0EXG$XNYS,EX$$$$XNYS
45,0P0000007G,Agnico Eagle Mines Ltd,Agnico Eagle Mines Ltd,Gold,Basic Materials,AEM,47.4,23555933540.0,126.1.AEM,E0EXG$XNYS,EX$$$$XNYS
46,0P0000007H,Agree Realty Corp,Agree Realty Corp,REIT - Retail,Real Estate,ADC,54.55,5483350562.0,126.1.ADC,E0EXG$XNYS,EX$$$$XNYS
47,0P0001NA21,Agree Realty Corp 4.25% PRF PERPETUAL USD 25 - Ser A 1/1000th,Agree Realty Corp 4.25% PRF PERPETUAL USD 25 - Ser A 1/1000th,REIT - Retail,Real Estate,ADCPRA,16.09,,126.1.ADCpA,E0EXG$XNYS,EX$$$$XNYS
48,0P0000SU54,Air Lease Corp Class A,Air Lease Corp Class A,Rental & Leasing Services,Industrials,AL,33.9,3763823842.0,126.1.AL,E0EXG$XNYS,EX$$$$XNYS
49,0P0001GZ1W,Air Lease Corp Ser A,Air Lease Corp Ser A,Rental & Leasing Services,Industrials,ALpA,23.8,,126.1.ALpA,E0EXG$XNYS,EX$$$$XNYS
50,0P0000007L,Air Products & Chemicals Inc,Air Products & Chemicals Inc,Specialty Chemicals,Basic Materials,APD,277.66,61681824979.0,126.1.APD,E0EXG$XNYS,EX$$$$XNYS
51,0P00000083,Alamo Group Inc,Alamo Group Inc,Farm & Heavy Construction Machinery,Industrials,ALG,161.99,1945586078.0,126.1.ALG,E0EXG$XNYS,EX$$$$XNYS
52,0P0000ARJ3,Alamos Gold Inc Class A,Alamos Gold Inc Class A,Gold,Basic Materials,AGI,12.55,4975150985.0,126.1.AGI,E0EXG$XNYS,EX$$$$XNYS
53,0P00000087,Alaska Air Group Inc,Alaska Air Group Inc,Airlines,Industrials,ALK,31.77,4041920363.0,126.1.ALK,E0EXG$XNYS,EX$$$$XNYS
54,0P0000008A,Albany International Corp,Albany International Corp,Textile Manufacturing,Consumer Cyclical,AIN,80.68,2517216000.0,126.1.AIN,E0EXG$XNYS,EX$$$$XNYS
55,0P0000008C,Albemarle Corp,Albemarle Corp,Specialty Chemicals,Basic Materials,ALB,135.21,15866457447.0,126.1.ALB,E0EXG$XNYS,EX$$$$XNYS
56,0P0001K690,Albertsons Companies Inc Class A,Albertsons Companies Inc Class A,Grocery Stores,Consumer Defensive,ACI,21.8,12554461426.0,126.1.ACI,E0EXG$XNYS,EX$$$$XNYS
57,0P00018WO0,Alcoa Corp,Alcoa Corp,Aluminum,Basic Materials,AA,23.51,4195350213.0,126.1.AA,E0EXG$XNYS,EX$$$$XNYS
58,0P0001H815,Alcon Inc,Alcon Inc,Medical Instruments & Supplies,Healthcare,ALC,69.64,34373699111.0,126.1.ALC,E0EXG$XNYS,EX$$$$XNYS
59,0P0000XAIT,Alexander & Baldwin Inc,Alexander & Baldwin Inc,REIT - Retail,Real Estate,ALEX,16.03,1164178750.0,126.1.ALEX,E0EXG$XNYS,EX$$$$XNYS
60,0P0000008Q,Alexander's Inc,Alexander's Inc,REIT - Retail,Real Estate,ALX,184.0,939741360.0,126.1.ALX,E0EXG$XNYS,EX$$$$XNYS
61,0P0000008R,Alexandria Real Estate Equities Inc,Alexandria Real Estate Equities Inc,REIT - Office,Real Estate,ARE,94.0,16334892864.0,126.1.ARE,E0EXG$XNYS,EX$$$$XNYS
62,0P0000BXPR,Algonquin Power & Utilities Corp,Algonquin Power & Utilities Corp,Utilities - Renewable,Utilities,AQN,5.06,3502906957.0,126.1.AQN,E0EXG$XNYS,EX$$$$XNYS
63,0P0001MR0C,Algonquin Power & Utilities Corp Units (Corporate),Algonquin Power & Utilities Corp Units (Corporate),Utilities - Renewable,Utilities,AQNU,18.75,,126.1.AQNU,E0EXG$XNYS,EX$$$$XNYS
64,0P00013K81,阿里巴巴集团控股有限公司 ADR,Alibaba Group Holding Ltd ADR,Internet Retail,Consumer Cyclical,BABA,82.51,207724438347.0,126.1.BABA,E0EXG$XNYS,EX$$$$XNYS
65,0P0001MUTT,Alight Inc Class A,Alight Inc Class A,Software - Application,Technology,ALIT,6.72,3381824712.0,126.1.ALIT,E0EXG$XNYS,EX$$$$XNYS
66,0P000101QF,Allegion PLC,Allegion PLC,Security & Protection Services,Industrials,ALLE,97.25,8536606556.0,126.1.ALLE,E0EXG$XNYS,EX$$$$XNYS
67,0P0001ONKH,Allego NV,Allego NV,Specialty Retail,Consumer Cyclical,ALLG,1.66,441298787.0,126.1.ALLG,E0EXG$XNYS,EX$$$$XNYS
68,0P0000001Z,ALLETE Inc,ALLETE Inc,Utilities - Diversified,Utilities,ALE,53.78,3086872937.0,126.1.ALE,E0EXG$XNYS,EX$$$$XNYS
69,0P0000009A,AllianceBernstein Holding LP,AllianceBernstein Holding LP,Asset Management,Financial Services,AB,28.55,3239153954.0,126.1.AB,E0EXG$XNYS,EX$$$$XNYS
70,0P0000VKNT,Allison Transmission Holdings Inc,Allison Transmission Holdings Inc,Auto Parts,Consumer Cyclical,ALSN,51.25,4588660191.0,126.1.ALSN,E0EXG$XNYS,EX$$$$XNYS
71,0P0001EHMV,Allstate Corp,Allstate Corp,Insurance - Property & Casualty,Financial Services,ALLpB,25.75,,126.1.ALLpB,E0EXG$XNYS,EX$$$$XNYS
72,0P000000A3,Allstate Corp,Allstate Corp,Insurance - Property & Casualty,Financial Services,ALL,125.62,32858894977.0,126.1.ALL,E0EXG$XNYS,EX$$$$XNYS
73,0P0001IPRT,Allstate Corp 4.75% PRF PERPETUAL USD 25,Allstate Corp 4.75% PRF PERPETUAL USD 25,Insurance - Property & Casualty,Financial Services,ALLpI,18.56,,126.1.ALLpI,E0EXG$XNYS,EX$$$$XNYS
74,0P0001I6Q2,Allstate Corp 5.10% PRF PERPETUAL USD 25 - Ser H 1/1000th Int,Allstate Corp 5.10% PRF PERPETUAL USD 25 - Ser H 1/1000th Int,Insurance - Property & Casualty,Financial Services,ALLpH,19.34,34663895697.0,126.1.ALLpH,E0EXG$XNYS,EX$$$$XNYS
75,0P0001R0JO,Allstate Corp PRF PERPETUAL USD 25 - Ser J,Allstate Corp PRF PERPETUAL USD 25 - Ser J,Insurance - Property & Casualty,Financial Services,ALLpJ,25.68,,126.1.ALLpJ,E0EXG$XNYS,EX$$$$XNYS
76,0P0001R022,Allurion Technologies Inc,Allurion Technologies Inc,Medical Devices,Healthcare,ALUR,4.41,204917216.0,126.1.ALUR,E0EXG$XNYS,EX$$$$XNYS
77,0P00011IDM,Ally Financial Inc,Ally Financial Inc,Credit Services,Financial Services,ALLY,23.55,7103386500.0,126.1.ALLY,E0EXG$XNYS,EX$$$$XNYS
78,0P0001RHEC,Almacenes Exito SA ADR,Almacenes Exito SA ADR,Department Stores,Consumer Cyclical,EXTO,6.96,1095990905.0,126.1.EXTO,E0EXG$XNYS,EX$$$$XNYS
79,0P00018JQS,Alpha Metallurgical Resources Inc,Alpha Metallurgical Resources Inc,Coking Coal,Basic Materials,AMR,220.39,2947695092.0,126.1.AMR,E0EXG$XNYS,EX$$$$XNYS
80,0P0001IQD9,Alpine Income Property Trust Inc Ordinary Shares,Alpine Income Property Trust Inc Ordinary Shares,REIT - Retail,Real Estate,PINE,14.46,198101436.0,126.1.PINE,E0EXG$XNYS,EX$$$$XNYS
81,0P0001LGMT,Alta Equipment Group Inc 10% PRF PERPETUAL USD 25 - Ser A 1/1000th,Alta Equipment Group Inc 10% PRF PERPETUAL USD 25 - Ser A 1/1000th,Rental & Leasing Services,Industrials,ALTGpA,25.755,,126.1.ALTGpA,E0EXG$XNYS,EX$$$$XNYS
82,0P0001HCHT,Alta Equipment Group Inc Class A,Alta Equipment Group Inc Class A,Rental & Leasing Services,Industrials,ALTG,9.28,300376079.0,126.1.ALTG,E0EXG$XNYS,EX$$$$XNYS
83,0P0001MV9G,AltC Acquisition Corp Ordinary Shares - Class A,AltC Acquisition Corp Ordinary Shares - Class A,Shell Companies,Financial Services,ALCC,10.32,659964000.0,126.1.ALCC,E0EXG$XNYS,EX$$$$XNYS
84,0P00019XCN,Alteryx Inc Class A,Alteryx Inc Class A,Software - Application,Technology,AYX,31.36,2228185357.0,126.1.AYX,E0EXG$XNYS,EX$$$$XNYS
85,0P0001ANJ9,Altice USA Inc Class A,Altice USA Inc Class A,Telecom Services,Communication Services,ATUS,2.86,1300525882.0,126.1.ATUS,E0EXG$XNYS,EX$$$$XNYS
86,0P000000AV,Altria Group Inc,Altria Group Inc,Tobacco,Consumer Defensive,MO,39.26,69437068421.0,126.1.MO,E0EXG$XNYS,EX$$$$XNYS
87,0P0001O348,Altus Power Inc Ordinary Shares - Class A,Altus Power Inc Ordinary Shares - Class A,Utilities - Renewable,Utilities,AMPS,5.21,834628730.0,126.1.AMPS,E0EXG$XNYS,EX$$$$XNYS
88,0P0000ZDG3,Ambac Financial Group Inc,Ambac Financial Group Inc,Insurance - Specialty,Financial Services,AMBC,11.7,530056776.0,126.1.AMBC,E0EXG$XNYS,EX$$$$XNYS
89,0P000001F0,Ambev SA ADR,Ambev SA ADR,Beverages - Brewers,Consumer Defensive,ABEV,2.5,39785056342.0,126.1.ABEV,E0EXG$XNYS,EX$$$$XNYS
90,0P00011H0G,AMC Entertainment Holdings Inc Class A,AMC Entertainment Holdings Inc Class A,Entertainment,Communication Services,AMC,9.23,1830834168.0,126.1.AMC,E0EXG$XNYS,EX$$$$XNYS
91,0P0001HR5T,Amcor PLC Ordinary Shares,Amcor PLC Ordinary Shares,Packaging & Containers,Consumer Cyclical,AMCR,8.68,12555077491.0,126.1.AMCR,E0EXG$XNYS,EX$$$$XNYS
92,0P0001EC15,Amerant Bancorp Inc Ordinary Shares - Class A,Amerant Bancorp Inc Ordinary Shares - Class A,Banks - Regional,Financial Services,AMTB,17.92,604050836.0,126.1.AMTB,E0EXG$XNYS,EX$$$$XNYS
93,0P000000BP,Ameren Corp,Ameren Corp,Utilities - Regulated Electric,Utilities,AEE,77.05,20244851671.0,126.1.AEE,E0EXG$XNYS,EX$$$$XNYS
94,0P0000P3Y7,Ameresco Inc Class A,Ameresco Inc Class A,Engineering & Construction,Industrials,AMRC,27.46,1433432869.0,126.1.AMRC,E0EXG$XNYS,EX$$$$XNYS
95,0P000000BY,America Movil SAB de CV ADR - Series B,America Movil SAB de CV ADR - Series B,Telecom Services,Communication Services,AMX,16.79,51981426563.0,126.1.AMX,E0EXG$XNYS,EX$$$$XNYS
96,0P0000S2DH,American Assets Trust Inc,American Assets Trust Inc,REIT - Diversified,Real Estate,AAT,17.85,1083934645.0,126.1.AAT,E0EXG$XNYS,EX$$$$XNYS
97,0P000000C6,American Axle & Mfg Holdings Inc,American Axle & Mfg Holdings Inc,Auto Parts,Consumer Cyclical,AXL,7.15,836963977.0,126.1.AXL,E0EXG$XNYS,EX$$$$XNYS
98,0P000000CP,American Eagle Outfitters Inc,American Eagle Outfitters Inc,Apparel Retail,Consumer Cyclical,AEO,17.82,3519156540.0,126.1.AEO,E0EXG$XNYS,EX$$$$XNYS
99,0P000000CT,American Equity Investment Life Holding Co,American Equity Investment Life Holding Co,Insurance - Life,Financial Services,AEL,53.17,4180721954.0,126.1.AEL,E0EXG$XNYS,EX$$$$XNYS
100,0P0001K458,"American Equity Investment Life Holding Co PRF PERPETUAL USD 25 - Ser B 1/1,000th","American Equity Investment Life Holding Co PRF PERPETUAL USD 25 - Ser B 1/1,000th",Insurance - Life,Financial Services,AELpB,22.54,,126.1.AELpB,E0EXG$XNYS,EX$$$$XNYS
101,0P0001IRNT,American Equity Investment Life Holding Co Series A,American Equity Investment Life Holding Co Series A,Insurance - Life,Financial Services,AELpA,20.84,,126.1.AELpA,E0EXG$XNYS,EX$$$$XNYS
102,0P000000CU,American Express Co,American Express Co,Credit Services,Financial Services,AXP,143.34,104458391007.0,126.1.AXP,E0EXG$XNYS,EX$$$$XNYS
103,0P000000CV,American Financial Group Inc,American Financial Group Inc,Insurance - Property & Casualty,Financial Services,AFG,109.78,9316331497.0,126.1.AFG,E0EXG$XNYS,EX$$$$XNYS
104,0P0001BC1L,American Homes 4 Rent 5.875 % Cum Conv Red Pfd Registered Shs of BenefInterest Series -G-,American Homes 4 Rent 5.875 % Cum Conv Red Pfd Registered Shs of BenefInterest Series -G-,REIT - Residential,Real Estate,AMHpG,21.495,,126.1.AMHpG,E0EXG$XNYS,EX$$$$XNYS
105,0P0000Z5Q8,American Homes 4 Rent Class A,American Homes 4 Rent Class A,REIT - Residential,Real Estate,AMH,32.1,11620242756.0,126.1.AMH,E0EXG$XNYS,EX$$$$XNYS
106,0P0001EKB1,American Homes 4 Rent Series H,American Homes 4 Rent Series H,REIT - Residential,Real Estate,AMHpH,22.6109,,126.1.AMHpH,E0EXG$XNYS,EX$$$$XNYS
107,0P000000D5,American International Group Inc,American International Group Inc,Insurance - Diversified,Financial Services,AIG,60.85,43319092120.0,126.1.AIG,E0EXG$XNYS,EX$$$$XNYS
108,0P0001H1E1,American International Group Inc Ser A,American International Group Inc Ser A,Insurance - Diversified,Financial Services,AIGpA,21.79,,126.1.AIGpA,E0EXG$XNYS,EX$$$$XNYS
109,0P000000DX,American Realty Investors Inc,American Realty Investors Inc,Real Estate - Development,Real Estate,ARL,12.35,199477731.0,126.1.ARL,E0EXG$XNYS,EX$$$$XNYS
110,0P000000E8,American States Water Co,American States Water Co,Utilities - Regulated Water,Utilities,AWR,78.52,2903417079.0,126.1.AWR,E0EXG$XNYS,EX$$$$XNYS
111,0P0001K16F,American Strategic Investment Co Ordinary Shares - Class A,American Strategic Investment Co Ordinary Shares - Class A,Real Estate Services,Real Estate,NYC,9.055,21070921.0,126.1.NYC,E0EXG$XNYS,EX$$$$XNYS
112,0P000000ED,American Tower Corp,American Tower Corp,REIT - Specialty,Real Estate,AMT,175.06,81605185506.0,126.1.AMT,E0EXG$XNYS,EX$$$$XNYS
113,0P000000EG,American Vanguard Corp,American Vanguard Corp,Agricultural Inputs,Basic Materials,AVD,8.98,263087257.0,126.1.AVD,E0EXG$XNYS,EX$$$$XNYS
114,0P00009JO7,American Water Works Co Inc,American Water Works Co Inc,Utilities - Regulated Water,Utilities,AWK,118.02,22974793010.0,126.1.AWK,E0EXG$XNYS,EX$$$$XNYS
115,0P0001KOSC,American Well Corp Ordinary Shares - Class A,American Well Corp Ordinary Shares - Class A,Health Information Services,Healthcare,AMWL,1.05,298907212.0,126.1.AMWL,E0EXG$XNYS,EX$$$$XNYS
116,0P0001CKHT,Americold Realty Trust Inc,Americold Realty Trust Inc,REIT - Industrial,Real Estate,COLD,25.64,6929336943.0,126.1.COLD,E0EXG$XNYS,EX$$$$XNYS
117,0P000000EP,Ameriprise Financial Inc,Ameriprise Financial Inc,Asset Management,Financial Services,AMP,316.34,32076876000.0,126.1.AMP,E0EXG$XNYS,EX$$$$XNYS
118,0P000000EZ,AMETEK Inc,AMETEK Inc,Specialty Industrial Machinery,Industrials,AME,139.84,32262782441.0,126.1.AME,E0EXG$XNYS,EX$$$$XNYS
119,0P0000002C,AMN Healthcare Services Inc,AMN Healthcare Services Inc,Medical Care Facilities,Healthcare,AMN,75.63,2873042120.0,126.1.AMN,E0EXG$XNYS,EX$$$$XNYS
120,0P0001D8P1,Amneal Pharmaceuticals Inc Ordinary Shares - Class A,Amneal Pharmaceuticals Inc Ordinary Shares - Class A,Drug Manufacturers - Specialty & Generic,Healthcare,AMRX,3.83,590566696.0,126.1.AMRX,E0EXG$XNYS,EX$$$$XNYS
121,0P000000F5,Ampco-Pittsburgh Corp,Ampco-Pittsburgh Corp,Metal Fabrication,Industrials,AP,2.64,52445577.0,126.1.AP,E0EXG$XNYS,EX$$$$XNYS
122,0P000000F7,Amphenol Corp Class A,Amphenol Corp Class A,Electronic Components,Technology,APH,80.2,47835607191.0,126.1.APH,E0EXG$XNYS,EX$$$$XNYS
123,0P0001ACJS,Amplify Energy Corp,Amplify Energy Corp,Oil & Gas E&P,Energy,AMPY,7.09,276951728.0,126.1.AMPY,E0EXG$XNYS,EX$$$$XNYS
124,0P0001PQVI,Amprius Technologies Inc,Amprius Technologies Inc,Electrical Equipment & Parts,Industrials,AMPX,2.7,233389350.0,126.1.AMPX,E0EXG$XNYS,EX$$$$XNYS
125,0P000000F8,Amrep Corp,Amrep Corp,Real Estate - Development,Real Estate,AXR,16.5,86976598.0,126.1.AXR,E0EXG$XNYS,EX$$$$XNYS
126,0P0001MOR4,AMTD Digital Inc ADR,AMTD Digital Inc ADR,Software - Application,Technology,HKD,4.3,822129695.0,126.1.HKD,E0EXG$XNYS,EX$$$$XNYS
127,0P0001I448,尚乘集團 ADR,AMTD IDEA Group ADR,Asset Management,Financial Services,AMTD,0.7864,183861967.0,126.1.AMTD,E0EXG$XNYS,EX$$$$XNYS
128,0P0001OMSK,Andretti Acquisition Corp Ordinary Shares - Class A,Andretti Acquisition Corp Ordinary Shares - Class A,Shell Companies,Financial Services,WNNR,10.78,147090954.0,126.1.WNNR,E0EXG$XNYS,EX$$$$XNYS
129,0P0001OA4A,Andretti Acquisition Corp Units (1 Ord Class A & 1/2 War),Andretti Acquisition Corp Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,WNNR.U,11.445,,126.1.WNNR/U,E0EXG$XNYS,EX$$$$XNYS
130,0P0001MNIX,Angel Oak Mortgage REIT Inc Ordinary Shares,Angel Oak Mortgage REIT Inc Ordinary Shares,REIT - Mortgage,Real Estate,AOMR,8.3,207131197.0,126.1.AOMR,E0EXG$XNYS,EX$$$$XNYS
131,0P0000065C,Anglogold Ashanti PLC,Anglogold Ashanti PLC,Gold,Basic Materials,AU,19.17,8045333500.0,126.1.AU,E0EXG$XNYS,EX$$$$XNYS
132,0P0000KNDY,Anheuser-Busch InBev SA/NV ADR,Anheuser-Busch InBev SA/NV ADR,Beverages - Brewers,Consumer Defensive,BUD,53.38,106316285865.0,126.1.BUD,E0EXG$XNYS,EX$$$$XNYS
133,0P000000G4,Annaly Capital Management Inc,Annaly Capital Management Inc,REIT - Mortgage,Real Estate,NLY,15.07,7456847552.0,126.1.NLY,E0EXG$XNYS,EX$$$$XNYS
134,0P0001HV84,Annaly Capital Management Inc,Annaly Capital Management Inc,REIT - Mortgage,Real Estate,NLYpI,22.9,,126.1.NLYpI,E0EXG$XNYS,EX$$$$XNYS
